Image URL;Artiker Number;Title;Manufacturer;URL;Shipping Cost;Price;Stock;Condition;RAM;GPU;Processor;SSD vs HDD;Screen Size;Screen Resolution;Product Weight;Supplier;Positive Feedback
https://i.ebayimg.com/thumbs/images/g/dsUAAOSwvJRknvEF/s-l300.jpg;295791543911;"Lenovo IdeaPad 3i 15.6"" FHD Lightweight Laptop Intel Pentium Gold 7505 4GB RA...";Dell;https://www.ebay.com/itm/295791543911?hash=item44de8cc667%3Ag%3AdsUAAOSwvJRknvEF&amdata=enc%3AAQAIAAAAwELaGAVVfRVV4eqQk2I9GNtHWR2jwkKaDOZOzTGKOz5K70agdUxxgyGuTt8F2CBwBt5UVdgs0bxvDt3vMUSiR3vX3w8PmSzrj25pA%2Bhti07%2FF69XakISas4XLNyQf6kd3wFknOdqJIaDI4WqwT7frPZtrPnk9aOFD1DoDWQWtovJHDCiETPQJemi8XJHOb%2F9%2BbX3amxsYj2jhnlKRQvbVm23GmbfimBImu4H%2BXqZ7OHKCF%2FMzOEG80%2FUBImNmFvQHQ%3D%3D%7Ctkp%3ABk9SR7CYn_q4Yg&LH_ItemCondition=1000%7C2010;US $42.96;US $279.99;Stok tidak ada;NewNew;4 GB;Intégrated;Does not apply;128 GB | 128 GB;Does not apply;1920 x 1080;;swingcomputers;98.7% positive feedback
https://i.ebayimg.com/thumbs/images/g/m~4AAOSw201kC2Tr/s-l300.jpg;155636084896;Dell Precision M4800 Laptop Intel Core i7 2.80 GHz 16GB Ram 512GB SSD W10P;Lenovo;https://www.ebay.com/itm/155636084896?epid=18058063429&hash=item243ca230a0%3Ag%3Am%7E4AAOSw201kC2Tr&amdata=enc%3AAQAIAAAAwKjFsC%2FwCIpo%2FAa%2FLtLfh5FWOVcb%2F%2F3wUlHnG7nBIbQfLTChlhN1x2oQnzapKmi1J3hacgY%2FDZoy5KJ197M1vbmvUPubjFVxyMCpjRlUW40CKKSotXVbbL8AO%2FaWOROWGpU1iqkAgqjTwQ%2B64fqY7wYuUZGjDkruyu9IOut550wmLHeD8o%2FvKdciYUY5hDvy6D0eIJsd8HXhaH%2BjBfzrBvCA6p6ciHrz4fiC9sUvCDCyTmYBHNT6Qe26evPyp%2FIblg%3D%3D%7Ctkp%3ABk9SR7CYn_q4Yg&LH_ItemCondition=1000%7C2010;155636084896;US $279.99;2 available / 1 sold;Excellent - RefurbishedExcellent - Refurbished;16 GB;Intel HD Graphics;I7-4810QM; | ;"15.6""";;;buyrefurbishedus;97.8% positive feedback
https://i.ebayimg.com/thumbs/images/g/TQgAAOSwyZVgYk~6/s-l300.jpg;295277151962;"Lenovo T480 14.0"" Laptop Intel Core i5 8th Gen 8350U (1.70 GHz) 8 GB Memory";Dell;https://www.ebay.com/itm/295277151962?epid=7044993405&hash=item44bfe3c6da%3Ag%3ATQgAAOSwyZVgYk%7E6&amdata=enc%3AAQAIAAAAwAK0%2FuKPKbs1TxKVt2mU53wX3lB1T9GhRUqJmxemPwEfkXukNxhp7xggi9X4CwFVx58pu4xGZRYWYvu%2Bp6K2VylUc1A2vlyrsB8AlceWL4DrbjDluLI1Bx%2BZEJPEHxG0pgdOqrTd4PdZVD9IFZOpKwX1vJOCh%2BvUAva9k3eXGC9IRwIkXpdYXihqrG6rzCT72y1jYJiz3qImPMNQu6k9doqCt%2BhkDP60QuRb7YLHf6qi9DCll2lLPA8G7sd8w5G%2FxQ%3D%3D%7Ctkp%3ABk9SR7CYn_q4Yg&LH_ItemCondition=1000%7C2010;295277151962;US $279.99;More than 10 available / 6 sold;Excellent - RefurbishedExcellent - Refurbished;8 GB;Intel UHD Graphics 620;Intel Core i5 8th Gen.;256GB | 256GB;14 in;;;Unknown supplier;
https://i.ebayimg.com/thumbs/images/g/aEUAAOSw79ZkndLl/s-l300.jpg;195849865857;"Acer Aspire 3 15.6"" FHD Laptop Intel Core i3-1115G4 3.0GHz 4GB RAM 128GB SSD";Lenovo;https://www.ebay.com/itm/195849865857?epid=22056399659&hash=item2d998fca81%3Ag%3AaEUAAOSw79ZkndLl&amdata=enc%3AAQAIAAAA4BnF%2Fk5E3N5uQIPqeaC8gpA5Ys5qjaFlYMOdWCqPZxtBBcZazm3c%2BwwUBnmpCtMBKdBsReYNLNEwmwKWk8CAfuug5cxleo0FZZQkAveTD8nV6bCblab1XdCSqGKlMO8Anlnv%2BrEJrcOVxME%2FXAUErjh8G6zYSbUMSq7nnTgp%2FWAGtugIlha1UnkDsuB9pSHfZtXxknnyXHO6Je4yL7tcQsJsTWmTcgDXAIfDJlIbMuNbUWEs1VAuXr%2BZITSW5fZAGeAOFan9C9BFwtoaByMGqNX%2F%2FFSRyIgOHX27mWOpOmMD%7Ctkp%3ABk9SR7CYn_q4Yg&LH_ItemCondition=1000%7C2010;195849865857;US $279.99;2 available;Excellent - RefurbishedExcellent - Refurbished;4 GB;Intel UHD Graphics;Intel Core i3-1115G4;128 GB | 128 GB;15.6 in;1920 x 1080;;re_tech_deals;100% positive feedback
https://i.ebayimg.com/thumbs/images/g/ELkAAOSwBbVkNY~W/s-l300.jpg;314617358598;"HP 15-dw0083wm 15.6"" 128GB SSD Intel Pentium 4GB RAM Red Laptop Brand New";Acer;https://www.ebay.com/itm/314617358598?epid=7038891743&hash=item4940a7e906%3Ag%3AELkAAOSwBbVkNY%7EW&amdata=enc%3AAQAIAAAAwNEEHD8WUPUJAOYYabftfrO3Au8tXwulKtKsY0Prdo7%2BYNBGDTMNLN2c7PqwE6%2F7dBIvWaUMk2ZhnPld88n5XTZHiRldDHd0HllFTgGx78UxDhdSuHgGSP4M7w1YbKi%2BZz9hLFX%2BqCR0Ulqisa8XHE2x8nWJ8kkAWEf9B3y1Mpydv8PWIcvIvdPx9U%2B1dEP%2F1Gs9nXGYzNzVm46y%2BPNj1%2FoM3hh357uHBwtDleoQeeDJ5W7g1sv31Xqi5P2yzUX7CQ%3D%3D%7Ctkp%3ABk9SR7CYn_q4Yg&LH_ItemCondition=1000%7C2010;US $143.99;US $279.99;Stok tidak ada;NewNew;4 GB;Intel UHD Graphics 605;Intel Pentium N-Series;128 GB | 128 GB;15.6 in;1366 x 768;;rkstarwars;99.8% positive feedback
https://i.ebayimg.com/thumbs/images/g/JwAAAOSwHyVjRw1K/s-l300.jpg;255773262381;"NEW HP 14"" Laptop Intel N4020 2.8GHz 64GB eMMC 4GB RAM Win 11 Webcam BT White";HP;https://www.ebay.com/itm/255773262381?epid=18051317314&hash=item3b8d46422d%3Ag%3AJwAAAOSwHyVjRw1K&amdata=enc%3AAQAIAAAA4GbLEugWZwzahCSev5HSuW3VzssXfD%2FU8bEYAvoMl8GXsa4eskPjCbrTYzAr%2BVD0mxxLv39RCMS56yyEP%2BY%2BoKq9iRDOS0PgHO%2FpPamcAYAaZQWl9nqj0vE8kFg6STx2ikSRfQFrJXotX2zAWChDmY1anTdpKQR9r8i0gdO3IZpINz%2F56VN%2BvGhmP2P7BP6SnJCvKgnfW6zegzx2cOFKdNAFPV21dqm4ZvDpKaPpwLaklbGpwCnLCvlLgxRYrxJdwkxcAijxigseFU7oIk0%2FggEGvNHuJz7WSKxQ2%2FYACJFj%7Ctkp%3ABk9SR7CYn_q4Yg&LH_ItemCondition=1000%7C2010;255773262381;US $279.99;Stok tidak ada;NewNew;4 GB;Intel UHD Graphics 600;Intel Celeron;N/A | N/A;14 in;1366 x 768;;speedy-circuits;100% positive feedback
https://i.ebayimg.com/thumbs/images/g/8RwAAOSwzqxi7UY6/s-l300.jpg;144670096825;"*NEW* HP 15-dw1024wm 15.6"" 128GB SSD Intel Core i3-10110U 2.1 GHz 4GB RAM Laptop";HP;https://www.ebay.com/itm/144670096825?epid=11043006288&hash=item21af027db9%3Ag%3A8RwAAOSwzqxi7UY6&amdata=enc%3AAQAIAAAA4BZmT%2BQziU5qXAaiVSS%2B0f3S%2FWK1yT9cn2VxPP388scJehJ0AF0yqnep4NfztALPvdj%2FE5by2JhcQmzY2Dmiz4dMQuP%2B0pMApMi7Z5Wjph%2BN%2B0qO1xxARJH8dFmu3v37sLv%2FvZlFlg2wRWxUEhJYP2gW4GqCn%2BbuJKGjkcWyeNSNs%2BFTqmgM719pw4EoOqFxcORqwB3N1y%2F9YdkpTyfTSsrBu7tFPlYGR%2Bu6RB%2FjSY%2BnomBcvm%2Bv%2B%2BZ9KnHl3CYB3U%2FoJAzJsSty1FkKjr1W%2FEEc4GSj%2BpufrjK0EFp4nrr%2F%7Ctkp%3ABk9SR7CYn_q4Yg&LH_ItemCondition=1000%7C2010;144670096825;US $279.99;Last One / 3 sold;NewNew;4 GB;Intel UHD Graphics;Intel Core i3 10th Gen.;128 GB | 128 GB;15.6 in;1366 x 768;3.86 lbs;wholesalebroker;98.2% positive feedback
https://i.ebayimg.com/thumbs/images/g/0EAAAOSwZERjwGKk/s-l300.jpg;175570769184;"2023 Newest Lenovo  14.0"" HD Laptop Celeron 2-Core CPU 1TB SSD 4GB RAM Office365";HP;https://www.ebay.com/itm/175570769184?hash=item28e0d55520%3Ag%3A0EAAAOSwZERjwGKk&amdata=enc%3AAQAIAAAAwI5q5rIna3UDZTVscsx09rCGUoQ%2FDQj36DXPM5cxoqodUq%2BZzsJCSmZn324dWEfljdG0WHPj6jsRx110eABIMi4IeuUBgpV%2FbzCccEdDhY0vvEJWFQgivKo15%2F2kWKMHawa9vzCY6ZNL9Lu2umIFQdYIJreFbLghxysySVQlJxwmh78FcN5aS0acmSxAQcBJXapIMeOsyYmQrIJA%2BwDP1m570BsboYX5OFFgLYWLsvnduDhxOLEcMnJqCbmsBPUl5A%3D%3D%7Ctkp%3ABk9SR7CYn_q4Yg&LH_ItemCondition=1000%7C2010;175570769184;US $279.99;10 available / 1 sold;NewNew;4 GB;Intel UHD Graphics;Intel Celeron N;1 TB | 1 TB;14 in;1366 x 768;;newmiker;99.3% positive feedback
https://i.ebayimg.com/thumbs/images/g/vrYAAOSwnxxeTVHq/s-l300.jpg;266225699302;Dell Inspiron 11 3000 11.6 in (32GB, Intel Celeron N, 1.60GHz) Laptop - Blue;Lenovo;https://www.ebay.com/itm/266225699302?epid=6021690470&hash=item3dfc49c9e6%3Ag%3AvrYAAOSwnxxeTVHq&amdata=enc%3AAQAIAAAA4FTRgPyo%2Fro9aJoC4DIGXgY2pnu4Dr3P84in27TQkTAndn%2Fvd6XSUFJLUwDjtr0TNbFJYtM9s3O9bEW%2BacxPDsIwUjUVJwl7L%2B1gYf%2F1%2BjEesuy6Ivl0KdLOSD7qqEg7%2FfHLHdF0LsusGlGGy%2BJHBbsHbjYhPG6cL%2Fn5lQcbWA3q58rhsavvzdpjk%2BATrLJ%2BAUXqkuvc4vFZXDRyejFNeu0wOhxdFNrr%2FkUNRiMGiVmlITEZuDrEybNyqTfAr4tWEboskWA1aoIwURfFcq6Ictu%2BLq8VQZg33sUFVY26GmAi%7Ctkp%3ABk9SR7CYn_q4Yg&LH_ItemCondition=1000%7C2010;US $39.41;US $280.00;Stok tidak ada;NewNew;4 GB;;Intel Celeron N;32 GB | 32 GB;11.6 in;;;lionchem;97.6% positive feedback
https://i.ebayimg.com/thumbs/images/g/qUAAAOSwk55juGwQ/s-l300.jpg;325489868363;PC Gamer Laptop 10.1 Inch Hot Sales Netbook Gaming Computer 3GB+32GB Full HD Win;Dell;https://www.ebay.com/itm/325489868363?hash=item4bc8b53e4b%3Ag%3AqUAAAOSwk55juGwQ&amdata=enc%3AAQAIAAAAwGHkdY3GIii9LYn2QelUFioWOrOwPeRTATf7VkPVLeR26NunX9jhDe7Hg2Y5JEG8YL9cLsLduzqOqbWS%2FITPvc14gmEsKAniNi0dKrzTExv9fn9yHjE%2BIcgcnF06T57tkWwTOz7AU9l4kFtXmUA2b2AzJggHtq0gDLmhqNrhqVBSQKHCvNMq4Yvi2DV9%2B%2BWVRw4OO2vDm7a1jbGDdH%2BveMy5canU9FX%2BEItqqj5iapU6dSuUmEMxhnwZPoGjFy8FUg%3D%3D%7Ctkp%3ABk9SR7CYn_q4Yg&LH_ItemCondition=1000%7C2010;US $2.99;US $280.32;Last One;NewNew;;;;32 GB | 32 GB;10 in;;;dfwstampsdelivery_net;100% positive feedback
https://i.ebayimg.com/thumbs/images/g/dA8AAOSwN65jmJQD/s-l300.jpg;314272823230;16 Inch Laptop 12GB RAM IPS Display 2.0GHz Quad Core CPU Laptop For Work Study U;Unbranded;https://www.ebay.com/itm/314272823230?hash=item492c1eb7be%3Ag%3AdA8AAOSwN65jmJQD&amdata=enc%3AAQAIAAAA4Hsl6W7jmGVrDp5vJgV8AmMah5x64bCSD1AFEOkLbesV357NCKnAA4O%2BfV9b2UEHGw4uweUXd%2FrRpY05lCBARtWvMRymtwdFxupaNp%2FcLLBIpY5mH8wRj2rnKKxmo4mqw1Jog05peElQPn%2BwCL59%2BdVqYXWR2guquLlHGwlW6uUSYiysg4cPe0yMLBH2ZeB6iGyfWbnWNJuqEZot1KWdqpvNmdV%2B4VHTX7B2MWOKQPkF39pgpla4d9KdOpqVCnwAQJgE4zP9Du0cXjrJcX5PPb1g8n%2FR2CVRA4zVNnUmI%2B5T%7Ctkp%3ABk9SR7KYn_q4Yg&LH_ItemCondition=1000%7C2010;314272823230;US $281.13/ea;3 available;NewNew;;;As Describe; | ;As Describe;;;ecargoshopping;98.4% positive feedback
https://i.ebayimg.com/thumbs/images/g/2pwAAOSwoJ5kyp8D/s-l300.jpg;166260412622;Dell Chromebook 3100 11 11.6 Laptop Celeron chrome book 4GB RAM 16GB SSD g;Unbranded;https://www.ebay.com/itm/166260412622?hash=item26b5e490ce%3Ag%3A2pwAAOSwoJ5kyp8D&amdata=enc%3AAQAIAAAA4Pcbh3WPEeqDsSMQ6PwppK1HpAhQgTWgsp4tBvW5J3HpZDzJ1uR5JVcl5Jtvsv6%2FUsjMjI2Vegd%2BvyEa8hZ1o9WNciu9KAW5ZJxPzBmz77iOgCfJgdXDSU3fkMh8vvcdg0%2BG2hEM7Jzld9r8IW8RlNgUZdVcYmuDx95Y0HVfca7GbSGDcK8nj8sZpJCpjZmQlHC3BteGZJ4ov6aWaczmYd95gnaDRLBdD2VHlURRbpig7CfExBNGorNk3bYuY37DRGsdli99OBysc5bcY3Af5JystOl0dFEmCwoCBoGgq3vz%7Ctkp%3ABk9SR7KYn_q4Yg&LH_ItemCondition=1000%7C2010;166260412622;US $281.84;Stok tidak ada;Excellent - RefurbishedExcellent - Refurbished;4 GB;Integrated Graphics;Celeron-N4020;16 GB | 16 GB;11.6 in;1366 x 768;;store_wolf;99.1% positive feedback
https://i.ebayimg.com/thumbs/images/g/9YYAAOSweqZkyPUZ/s-l300.jpg;204414793078;Lenovo IdeaPad 14-inch HD WLED AMD A6-9229e 4GB 64GB eMMC Win 10 Laptop Platin;Dell;https://www.ebay.com/itm/204414793078?epid=27048461802&hash=item2f98123576%3Ag%3A9YYAAOSweqZkyPUZ&amdata=enc%3AAQAIAAAAwNUZtxKK8tId03hue8FULLAhY04JQ4HIBeV5R1KJSko9jG7DxVh9JpJ2QxAivFxEs%2B5Q4O3wP4wjBIHP2vrGjsb%2B9bJO5XL6AgqJ%2FVqe2vc38KsddGwO9wGkliQg1Wywh%2F0eKP9aF39L6uyh3dpM14sC6fItDYDANAroffo6xim1ZcrhIvgedmq4Ne6QQoY3j7smTJ55wgXSXQiUHB%2FuOMz31egJFxyjhmkcBfRv737U0IfCYPXVlLS8imWL1P6pRg%3D%3D%7Ctkp%3ABk9SR7KYn_q4Yg&LH_ItemCondition=1000%7C2010;204414793078;US $281.89/ea;2 available;NewNew;;;N/A; | ;N/A;N/A;;bitshopus;99.2% positive feedback
https://secureir.ebaystatic.com/pictures/aw/pics/stockimage1.jpg;394706829512;15.6 Inch FHD Laptop For Celeron J4125 12GB RAM Backlit Keyboard WiFi Long;Lenovo;https://www.ebay.com/itm/394706829512?hash=item5be65c40c8%3Ai%3A394706829512&amdata=enc%3AAQAIAAAAwOgwleZa581dN3E65179DUqdYb6nVExrBbU8tR2ofLTvNm3gkApw6XuuhYtFUXOgAZieinZ%2B78ze9JgdAjVknyO4WWyg9D34JZEgDR02CMQlABEk7WnZLV3zv%2FxsBppeWrxBlvsQ2U7FnYzxpsXhCyGdxPtXJpX8PzBXzXgRAUvNerEpBfUb9eoNlZcIdeaUC4YgLKgAivm5TykowqAzeHcCTDmvFO5DZSAuaMuPNtw3SVgziyKp9McVnh%2BtCFVtxw%3D%3D%7Ctkp%3ABk9SR7KYn_q4Yg&LH_ItemCondition=1000%7C2010;394706829512;US $281.91/ea;4 available;NewNew;;;As Describe; | ;As Describe;;;zhangyixin86;98.6% positive feedback
https://i.ebayimg.com/thumbs/images/g/SAUAAOSwOkBkyl49/s-l300.jpg;295854995147;"2022 Lenovo Ideapad 1i 14"" HD Laptop, Intel Celeron N4020 Processor, 4GB RAM,";Unbranded;https://www.ebay.com/itm/295854995147?hash=item44e254f6cb%3Ag%3ASAUAAOSwOkBkyl49&amdata=enc%3AAQAIAAAA4J%2FEp%2Bj1IZ6aqA%2B%2BbJqAR7tZovtvHwHBGMm2rIhgO4rUigYTo8k52uqQrvoV2jzLKYSRJNvoa2czIaDeaCfZCzM8YyWWp4IXjsw%2FFOUTfxJw%2BlMLqFTVjFsLQQ%2FOXaMOLu2nOOK3Hqe%2B9ecrHRpO4t7wFY1%2FA2BwPz7DOLF9ybTbzD%2F77WJ10%2F8RtOZPaNlWuVdHQUDorxlyuXzFxCcxani1B6dTGo3GDX%2FaZq4d87JI5ZEoKsoa9Rh5J%2B9C3xhc83%2FHkEMC9JMzLR8k9ArKwjHS9acR9Gl8r8qihvGXnGL7%7Ctkp%3ABk9SR7KYn_q4Yg&LH_ItemCondition=1000%7C2010;295854995147;US $281.99/ea;2 available;NewNew;;;N/A; | ;N/A;N/A;;bitshopus;99.2% positive feedback
https://i.ebayimg.com/thumbs/images/g/uBUAAOSwOntkyPQ7/s-l300.jpg;295852593997;Asus E410 Intel Celeron N4020 4GB 64GB 14-Inch HD LED Win 10 Laptop (Star Blac;Lenovo;https://www.ebay.com/itm/295852593997?epid=17053161998&hash=item44e230534d%3Ag%3AuBUAAOSwOntkyPQ7&amdata=enc%3AAQAIAAAA4PzjDOaurMn3cNuta%2F5cOru7kvojTKysUTG1vX9NCDWR4dOvEIq%2B0B6sUM78RfKOnuSHmPWc6q8ORqtHsanhnrdNIVi8jhGAVe5PvlIucaIAuzzEyMlgCpRqmuZXrLsuE7lBcr3ufGYyDZXgLAouX1RNlrA4SQJRKrHwMsg93I20q7hQ6dpzs%2BhBNu7CWcmuCByGOicNHv6KiKyWzM0GRRQ%2BeqLUUPX9TBlBQdPnDryzDPTQNjB341MesZw%2BR3pyxSoA5w%2BrFfEGneEHYTReg2vHNaVOAj%2BbL0FCEkhoWfOK%7Ctkp%3ABk9SR7KYn_q4Yg&LH_ItemCondition=1000%7C2010;295852593997;US $281.99/ea;2 available;NewNew;;;N/A; | ;N/A;N/A;;bitshopus;99.2% positive feedback
https://i.ebayimg.com/thumbs/images/g/b-wAAOSwrfVkjGSM/s-l300.jpg;155612095042;16 Inch Laptop For N5095 CPU For Windows10 11 2.4G 5G Wifi 1920x1200 NEW;ASUS;https://www.ebay.com/itm/155612095042?hash=item243b342242%3Ag%3Ab-wAAOSwrfVkjGSM&amdata=enc%3AAQAIAAAAwCthxsRc8Pm88l0inDtTiypRURk%2FqfmTr0rM1xdj%2FdTsoOd5j5AiD2sj8GCZft3JcNVNnCZoyoSpoLq1xwEcQUALIJ2PnbhcAXF3hmUGPqwolb1O5%2FVH5IlfoCGnRhiWPVP%2BWf5ns%2BJRKHiNeYUroZzW9nS9R9eNuVWlmC2Wp13u8HB1y1iwTLe8Q65WPvAx5EWugYL%2BubKTyOh6Gb3W9wyz%2BSCd0Prn4kVjSb5JHGLTsYKfU6ppLkzhkU3M7wOh4Q%3D%3D%7Ctkp%3ABk9SR7KYn_q4Yg&LH_ItemCondition=1000%7C2010;155612095042;US $282.33/ea;8 available;NewNew;;;As the description shows; | ;As the description shows;;;dealsonline2018;97.8% positive feedback
https://i.ebayimg.com/thumbs/images/g/gUMAAOSwILBkjCut/s-l300.jpg;354853037236;Mini Laptop 7 Inch Touch Screen 12GB RAM Dual Band WiFi Front Camera USB3.0;Unbranded;https://www.ebay.com/itm/354853037236?hash=item529ee3a4b4%3Ag%3AgUMAAOSwILBkjCut&amdata=enc%3AAQAIAAAA4DJNd%2FubNz8XZi2RgZMz%2BgE3w%2FUhI%2BkeRpPF2n1W6TiK1WNYUMSPRKSP6JtdcokZzBv3FGugodYP9Bpm3174HR6VYBsFyZC6B4ZTCVQm8ETewRdCslompIdvogw5aYEEFx%2FoS47lKcXcAE%2BE56Ff5lT0V1wNNJssqGn927r6tT6OGRLmVwHbT7wGa7AGb%2B%2FhJN3eFIwzm19TSf51OKCONQEtxvxQryShLSRzYQ9q0Puosyb4htId3sH4ZZ5bwsdJEW7jYlToeIdHfpcRv%2FKJH8AtscO%2F0J7cd1M3TLSlwIyv%7Ctkp%3ABk9SR7KYn_q4Yg&LH_ItemCondition=1000%7C2010;354853037236;US $270.03/ea;8 available;NewNew;;;As Describe; | ;As Describe;As Describe;;goodsbetter;98% positive feedback
https://i.ebayimg.com/thumbs/images/g/eSwAAOSwkddkSUPE/s-l300.jpg;385573625651;"Lenovo IdeaPad 82LX005TUS 15.6"" Laptop N4500 4GB 128GB eMMC W11s";Unbranded;https://www.ebay.com/itm/385573625651?epid=4058040633&hash=item59c5fa9f33%3Ag%3AeSwAAOSwkddkSUPE&amdata=enc%3AAQAIAAAAwLM8Km1nxlVISpBEwMHxCozNopj8OpTPVu8GqX3jHwUkRMv8jGqLOyXjpKkvKxVZMbe5qyzZ4eRpjOaNwFsE4o6jpz7V%2BR4HzF3znM6oI3TNV4rvgMMm8XsFz9iQ%2BOvGblA8zk0jceDyR0aw8vFjN1xSgwchWWHv5H5z0uHiub7GD8n8crSjpRODuuEOb1kJ6aUS3k9ZWAWyRCC5IN%2BPucXUs9DpipRNQfXD1G9sMFbNnHV9pw9%2B13dkcdbdqIi3fw%3D%3D%7Ctkp%3ABk9SR7KYn_q4Yg&LH_ItemCondition=1000%7C2010;385573625651;US $282.41;More than 10 available;NewNew;;;Intel Celeron N; | ;15.6 in;;;nothingbutsavings;99.2% positive feedback
https://i.ebayimg.com/thumbs/images/g/4fMAAOSwdnNjDqVA/s-l300.jpg;295191727684;"Lenovo X250 12.5"" Grade A Laptop Intel Core i5 5th Gen 5300U (2.30GHz) 8GB Memor";Lenovo;https://www.ebay.com/itm/295191727684?epid=25028362034&hash=item44bacc4e44%3Ag%3A4fMAAOSwdnNjDqVA&amdata=enc%3AAQAIAAAA4AN5kwHKKhXQjvhlZbSWh%2Fk7z13SLnX6NqfnCjrgwaj%2FOD8E5khOx5nN9YNP7THqr7FkeQmiO08aeivFmH5qEebxVJMNVkOa6yq13mnvWBfWcBUvE2pJ6FgGuJ5iLM5u%2BqZPrjEmwN6txL6hBVWe%2FX1hRuFCHn%2F6t7UELssM%2BTmIJLXIDCa48vLnC96kPPzVct2%2FiRgLahqw8Z6tgKqlr8v9p71n0nQVvKxC2xON4JJN3MBShCWjcbG2BmI0wyKCJBsA0GihdDU9gB%2BgpQRRMjmvI48WnoeyeQ7LDC4Xoyad%7Ctkp%3ABk9SR7KYn_q4Yg&LH_ItemCondition=1000%7C2010;295191727684;US $282.99;3 available;Excellent - RefurbishedExcellent - Refurbished;8GB;Intel HD Graphics 5500;Intel Core i5 5th Gen.;256GB | 256GB;12.5 in;;;Unknown supplier;
https://secureir.ebaystatic.com/pictures/aw/pics/stockimage1.jpg;185962079469;15.6 Inch FHD Laptop For Celeron J4125 12GB RAM Backlit Keyboard WiFi;Lenovo;https://www.ebay.com/itm/185962079469?hash=item2b4c3424ed%3Ai%3A185962079469&amdata=enc%3AAQAIAAAAwN%2FFU0CaPL2VtuMHM8pLtHz3Xvs%2FNl6MC94GMQeNwHbGjO2gCd9L2w7zckL7Qp6IopxD6pkEPG1YlK%2BgFsGyNr72lTa9OcuJ3PIy4hxwxzfz0XTpuu47jde4OsXMAL7CYV3mDdBsqAMaD0yp28AHoTyKanWqvq0pMIT3yihB%2BolnrHVf6Q%2F9HcMMs3qUk3gNKPsc6AGipazuABrUrRyyyXlikWCmih1Yv6dRogoTmfSUNRmUS%2BNhO9IGYTGo%2BzicDA%3D%3D%7Ctkp%3ABk9SR7KYn_q4Yg&LH_ItemCondition=1000%7C2010;185962079469;US $283.36/ea;4 available;NewNew;;;As Describe; | ;As Describe;;;utoejkjd;95.6% positive feedback
https://i.ebayimg.com/thumbs/images/g/bOsAAOSwYBVkjBp7/s-l300.jpg;155611664955;15.6in Laptop 12GB RAM For N5095 CPU Silver Laptop With Backlit Keyboa NEW;Unbranded;https://www.ebay.com/itm/155611664955?hash=item243b2d923b%3Ag%3AbOsAAOSwYBVkjBp7&amdata=enc%3AAQAIAAAAwPWuyEuT0tsUcQFWI7YNWxD%2FiKP1kvFBsHQCfqpjGCasoq7mvrobhpquGiegH0XK7%2FpGfCIf5GSP6DUIkSYXus7Dhb%2BlA3hB4tzhq18Wg9gHBVyrLzdmVMV7q2GhldHskrgn0TcwyKvrfSNx2eqmhMQL%2FH0lbOKEGN4mS9oKKszi2dfzfglcgSgH4pu%2FkA7noOsYZadKevjJrMFPC0u%2FQJsLRCTg43vyPAJeirezIPgmCvbCQ09m8RUxsSeDFvAvDw%3D%3D%7Ctkp%3ABk9SR7KYn_q4Yg&LH_ItemCondition=1000%7C2010;155611664955;US $283.41/ea;8 available;NewNew;;;As the description shows; | ;As the description shows;;;dealsonline2018;97.8% positive feedback
https://i.ebayimg.com/thumbs/images/g/rBMAAOSw7GlkjBqs/s-l300.jpg;354852951276;15.6in Laptop For Window11 For N5095 CPU Pink Laptop With Fingerprint;Unbranded;https://www.ebay.com/itm/354852951276?hash=item529ee254ec%3Ag%3ArBMAAOSw7GlkjBqs&amdata=enc%3AAQAIAAAA4OBoCe4xl5HlujIIScNJ2qHmcC0XDp2MOfsEodLuSBKIQ6uIxZtAICX4%2BSgRfdxrawAq5exYBd8i0clDyElaVCKwHgcyvpk%2BEkCNOQVLmVfSjTYvbHqjU2U%2Boc9rHZpSu6URdegB48g448ZDY51UR4jxe6cPiIpiPwl8GdOGBW7AGyGMulY1rBgWr1tlV5fOyK2TbQUZ1MWxBWxcaHQnWJRjJzokUrmvQuXSCQVbwRyOKfBiDwqmW5FpLksvhufXr6a3MNzaYS0NUKPzXPCmusasXctav0MAX1Dzv%2Fq%2F%2Fg%2BJ%7Ctkp%3ABk9SR7KYn_q4Yg&LH_ItemCondition=1000%7C2010;354852951276;US $283.52/ea;3 available;NewNew;;;As the description shows; | ;As the description shows;;;goodsbetter;98% positive feedback
