Image URL;Artiker Number;Title;Manufacturer;URL;Shipping Cost;Price;Stock;Condition;RAM;GPU;Processor;SSD vs HDD;Screen Size;Screen Resolution;Product Weight;Supplier;Positive Feedback
https://i.ebayimg.com/thumbs/images/g/TiMAAOSwT99kwn0d/s-l300.jpg;235106036301;"Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i";Unbranded;https://www.ebay.com/itm/235106036301?hash=item36bd696a4d%3Ag%3ATiMAAOSwT99kwn0d&amdata=enc%3AAQAIAAAA4BkzGnFJ04xVw%2BUzM4RJApzHIp%2BDLvuj4sCFo8oYTlhZMf2NdM0Fl%2BK5SOI0Upv0Wl8EDrN109LYffz0LWbQlWCOfcwwD%2FE1WvKBqD1vqxVRBYgNKNDECE%2B1jiL8%2Fo5RZYr9pi5pYAkqO%2BBAnVirvgBhelLT2o%2Fr9YNnvHHf%2BQA0U48qkuDGFEVjBZFQbHVj6yGKUIA7UM%2BsaL7BO4J%2FaHRAAG5z4fGGdYJPcR37CvG6YI8%2BQswZh1pITXXO86epE8hKwwbYfiDExcKwr6erhV6aut560KF0Agv5e3HKfG%2BP%7Ctkp%3ABk9SR4SQpPq4Yg&LH_ItemCondition=1000%7C2010;US $44.46;US $339.97;Stok tidak ada;NewNew;;;Does not apply; | ;Does not apply;;3.64 pounds;cxyphergudz;94.4% positive feedback
https://i.ebayimg.com/thumbs/images/g/Z3AAAOSw7TJkTEW3/s-l300.jpg;225635310338;"Lenovo ThinkPad T480s 14"" Touch Laptop i5 8th Gen 1Tb NVMe 24GB RAM Win 11 Pro";Does not apply;https://www.ebay.com/itm/225635310338?hash=item3488e99b02%3Ag%3AZ3AAAOSw7TJkTEW3&amdata=enc%3AAQAIAAAA4HwzS7IG3bP5u2%2FVFDzCLWCUEw9FjldQmoWW6c8CXZlzkTEDAnPKiMISTkzzCHDM45vKpmUOdYuUMRGNOjXoAowxVBpnU5oJpd13b2ooqbcRmVCpfFYKK7c0wLFCgdosFUmHVZCQs8JfwpUBFzF0O6bK13yev%2FgdgpqwInezA6ZiPIhK0pIR4ZwJpxPSZ1xzy0FXjIn2QDimThNBOh03PONvEXllNSczkarSU5AvcLWI5Ndnc59X8TmaTIYAVyA7PWVjH47fesm4BcwZxR%2Bbw6V7J3ax5c4IUfmmt5L9CCBG%7Ctkp%3ABk9SR4SQpPq4Yg&LH_ItemCondition=1000%7C2010;US $44.46;US $339.99;10 available / 51 sold;Excellent - RefurbishedExcellent - Refurbished;24gb;Intel UHD Graphics;Intel Core i5 8th Gen.;500 GB | 500 GB;14 in;1920 x 1080;;kl0;99.3% positive feedback
https://i.ebayimg.com/thumbs/images/g/t5sAAOSwkVZkkdK6/s-l300.jpg;155619785114;Hp Zbook Studio G3 Laptop Intel XEON 2.90 GHz 16GB Ram 512GB SSD Windows 10 Pro;Lenovo;https://www.ebay.com/itm/155619785114?hash=item243ba9799a%3Ag%3At5sAAOSwkVZkkdK6&amdata=enc%3AAQAIAAAA4DQzgcnWTkVIVcyDYavT66lAaX6HmFL0vI5JkIXNLuwZTA58cbSvfuX46thakxPKAklfXgqabaYAoOpTSld7%2Fail99X4ZV2Pf%2BcBdyC4j15eytTjcFbnCDiOPnruBIwF2tFrgRzCE%2FPzhuiMTdYDdbsPC0KUemIbI5DbK6hWRE66fPmTQZD0cnFOnQM5VrweB8TYwwJ0BG6ixWDLPRQV07Wc9%2FzOp1Y9SRiDGcR1gAhfb6BQ%2BzGLf2r9VxmX5P5g3SKT7GdbD69fi6lciwgKNLCvymfbd6dVx41RujUJqK0M%7Ctkp%3ABk9SR4SQpPq4Yg&LH_ItemCondition=1000%7C2010;155619785114;US $339.99;5 available;Excellent - RefurbishedExcellent - Refurbished;16 GB;Intel Iris Pro Graphics;E3-1545M; | ;"15.6""";;;buyrefurbishedus;97.8% positive feedback
https://i.ebayimg.com/thumbs/images/g/x4UAAOSwnkNkr3Sn/s-l300.jpg;385895556005;"New Listing2023 HP Laptop Computer 15.6""HD Notebook Intel Pentium 16GB RAM 512GB SSD Win 11";Hp;https://www.ebay.com/itm/385895556005?hash=item59d92ae3a5%3Ag%3Ax4UAAOSwnkNkr3Sn&amdata=enc%3AAQAIAAAAwEPnzTZICr%2BuDTxkTYsPbRTS8sez7OgV8CF0qpQ35GOWm7fvKEVFVWLoKak%2BmYCgo6i4dZ1rYga94B4pcf2NO%2FxSJCnZPFPVZfnOEucUTUSQHAJz7rKauFI5HxPX9XoD6pEe%2FbGJHtUVZpxpCEUg0EU53VcykOqzxRtKijVfFQ6lkipNuD3GIL8ExhGh6WO39R34KqIfuABoWpb3qjsobjRHUZdgyUDZ9VAUWCoFwtBcewDYMKIlxXIfAkUYMG5xTQ%3D%3D%7Ctkp%3ABk9SR4SQpPq4Yg&LH_ItemCondition=1000%7C2010;385895556005;;Stok tidak ada;NewNew;16 GB;Intel UHD Graphics 605;Intel Pentium Silver N5030;512 GB | 512 GB;15.6 in;HD (1366 x 768);3.92 lb;dealtoyou;100% positive feedback
https://i.ebayimg.com/thumbs/images/g/TC4AAOSwWHZkXSQY/s-l300.jpg;125930517797;"NEW Gray Gateway 15.6"" FHD AMD Ryzen 7 4.10GHz 512GB SSD 8GB RAM WIN11  Laptop";HP;https://www.ebay.com/itm/125930517797?epid=4054809974&hash=item1d520b3525%3Ag%3ATC4AAOSwWHZkXSQY&amdata=enc%3AAQAIAAAAwHpUWaZvcSwCiD5rZe6XSMmnuV8ARcWFKZU5pXJtBHr4NZo8DRfqG0V8HEJl6UiTU%2FbQsEpfJBizRNVXGPDr3EiKNH7k2WmD6TkgSN703qnvC%2Fh0A53%2BzG5ZhTYIZZ3OAzP3bnW8VtyhqLMbSm%2FXXDTviPTdtPO7AyCtN7IfiLSoYNObNPT54ZqX5Jv%2BNo75he7ZHYW0nj7a5Y%2BCZ8BOf%2FhLrSdnzYm%2BFRK8nsNqqIa6Lv06Kb72GCC2xdAHkuRdTQ%3D%3D%7Ctkp%3ABk9SR4aQpPq4Yg&LH_ItemCondition=1000%7C2010;US $54.71;US $339.99;2 available / 5 sold;NewNew;8 GB;Intel UHD Graphics;AMD Ryzen 7;512 GB | 512 GB;15.6 in;1920 x 1080;;glen.tech;100% positive feedback
https://i.ebayimg.com/thumbs/images/g/PK8AAOSwFH5jJLGt/s-l300.jpg;225166103362;"Dell Latitude 5580 15.6"" Laptop Core I7-7600U 2.80 GHz 512GB 32GB Win 11 Pro";Gateway;https://www.ebay.com/itm/225166103362?hash=item346cf21342%3Ag%3APK8AAOSwFH5jJLGt&amdata=enc%3AAQAIAAAA4LeBWcr0h%2FodosTQGMbmvSebC8TbFDnUL3wYI1qLGT7X9KyuorXzNYQYxtIjh7Skq2CegRl8WitV3sb8q6%2FH5%2BHAAlGIhtZlk%2FPH2xQ9GgCtFRv7sYezhBV%2BDw32tc5FvAEamzHu5vxQ8861bAOuvaj%2BVPRHid3arTeQpQd7OT0pdv9JpGmhufafCjvcQMt5K%2FaWOLYIF3EPZEmxc34yqfMp3vshWpwihsRTQIobg8oz9kJuQuKXGCjwuuPnek4tVdD4MXILKyXUauxvO0ql%2Fr%2F6c8BWzTYuj3vEm3pIJw5t%7Ctkp%3ABk9SR4aQpPq4Yg&LH_ItemCondition=1000%7C2010;US $51.88;US $339.99;4 available / 26 sold;Excellent - RefurbishedExcellent - Refurbished;512 GB;Intel UHD Graphics 620;Intel Core i7 8th Gen.;512 GB | 512 GB;15.6 in;1920 x 1080;;kl0;99.3% positive feedback
https://i.ebayimg.com/thumbs/images/g/gcUAAOSwoQZgqSQ5/s-l300.jpg;224470572247;"HP 15.6"" Laptop Intel Pentium Silver N5030  Up to 8GB RAM &1TB SSD Scarlet Red";Dell;https://www.ebay.com/itm/224470572247?hash=item34437d1cd7%3Ag%3AgcUAAOSwoQZgqSQ5&amdata=enc%3AAQAIAAAA4Iy%2BdFaebTJ%2FpZLNtDUUrd6SYd0B4Ez2rfNJN9ue24HatD3dMlhm1SobvslBlQgzZ7pGs7KjyW5Z%2FntNSvl48x4nNnmOnP%2B%2F1ED2J6UBjlEElplcBjkuhGmXJj1KdKUyP7ukZym0UkK9k71zOri7p6Oaw6McgTkqnkOyXOSn%2FivNdeE4Y1rKfyhj%2FIlVoJjkJcQo1I4ribGTYqbpVTEuzLeOjlLcT%2F2e6Cgbor%2BRfbfk14ON0Sk0l1sbefTjHhvA7uQbjkwtqWs7hMMwR0JMbA%2BQYMoPOr476OBf9QY5v68f%7Ctkp%3ABk9SR4aQpPq4Yg&LH_ItemCondition=1000%7C2010;224470572247;US $339.99;9 available / 9 sold;NewNew;up to 16 GB;Intel UHD Graphics;Intel Pentium Silver N5030;up to 1 TB SSD | up to 1 TB SSD;14 in;1366 x 768;3.92 pounds;sales-4_u;Contact seller
https://i.ebayimg.com/thumbs/images/g/xi8AAOSw7K1io7AU/s-l300.jpg;225220242131;"Thinkpad T470 i7-7600U 14"" FHD 32GB 512gb ssd Win pro 10 Pro Laptop Notebook";HP;https://www.ebay.com/itm/225220242131?hash=item34702c2ad3%3Ag%3Axi8AAOSw7K1io7AU&amdata=enc%3AAQAIAAAA4LmXrNb5CMJA0OtSzQSmU9eSr6NmJSMbzK54%2BHXj%2BavwR%2BiXN0uQ26jHZuPMTdDA5fcLmrKlvtAzp6uFN9nX5arreZPe6N7Xp3bscm3DRv%2FyHIuuws5dmZ5nVRa9uwbVmvad4kiwitP5cuCNO3jz8Fk3gOsXteBvlDaZkM%2FLqe0ufeT36HY4LsViA1fzSEYXz52fKl5yt7wYnViUxjuBTwFzOwIcD8TJqf4BAB5TElToFOY8DRbp5dOg3TQGnveYLk1MnJbgLrpKZTZqcxiSfw6I0WzcAPPvDzvn1gLZn%2FjA%7Ctkp%3ABk9SR4aQpPq4Yg&LH_ItemCondition=1000%7C2010;225220242131;US $339.99/ea;More than 10 available / 110 sold;Excellent - RefurbishedExcellent - Refurbished;32 GB;;Intel Core i7 7th Gen.;512 GB | 512 GB;14 in;1920 x 1080;2.91;kl0;99.3% positive feedback
https://i.ebayimg.com/thumbs/images/g/LlsAAOSwPU5iUbD6/s-l300.jpg;325139328185;"HP 14-DQ2031tg 14"" Intel i3 11Gen FHD 4GB RAM 128GB SSD Win 10 Laptop notebook !";Lenovo;https://www.ebay.com/itm/325139328185?epid=18046998809&hash=item4bb3d06cb9%3Ag%3ALlsAAOSwPU5iUbD6&amdata=enc%3AAQAIAAAA4ODh81vA0mSDIv%2BeCp0Hdgw6p0pJ1C5WXyoSyKkgCHikxMOQl%2FbMs35JW3YLn0MalmkSCnhsUfgBqxdRX5wNBnHUGFo4Maxti86wiY1YkxNjfsOE0pchSGnnNH9UOeCxbQAeMJEzAvS3GhsS%2FKUfQxJXB256UIN35nEx3a99ifK0T6ItnvkKT1%2BJo4nTpD6sFlqLQLN54P%2Fa51H6RqE%2FGs9Q7DUk2NO8mTDICDxDOQI2q4D6Zy15F14OwYsxWvsCTLTLZ5rf%2FnAAePwDyy14fymQLwXWqshEocqzQeF63n4t%7Ctkp%3ABk9SR4aQpPq4Yg&LH_ItemCondition=1000%7C2010;US $54.71;US $339.99;Stok tidak ada;NewNew;4 GB;Intel UHD Graphics;Intel Core i3 11th Gen., Intel Core i5 11th Gen.;128 GB | 128 GB;14.1 in;1920 x 1080;3.24lbs;seventyonedemon;99.5% positive feedback
https://i.ebayimg.com/thumbs/images/g/j-sAAOSwad1gYN5K/s-l300.jpg;254920136072;"NEW*Acer Aspire 3 14"" 128GB,AMD A9,1.80GHz,4GB Notebook/Laptop-Black A3142191V1";HP;https://www.ebay.com/itm/254920136072?epid=6034534615&hash=item3b5a6c9588%3Ag%3Aj-sAAOSwad1gYN5K&amdata=enc%3AAQAIAAAAwB20Ol21WDHR7tbhrRGZ%2F5uVN4qMZLaMv%2FcZiOCuYnh%2Fp0OAnZ6pSzuNxltnSOOfiY18jt4aA0a%2FghdPhw693SMH84GYYqZxqYndTDjsLBF0f3BrB8I1Oa7cFpn0j6OtwUwz62U79YS3g61ll4Vg5OxbmxfNHxrneZbyj3tiH5qQ3KmQF1QLnZteMnZ2XX8mdTkiymHbbA3NX55yhnGl%2B%2FghMqb7yIBEb3GHHlZShisgZG4tVPcudjvpgCNOM7sVog%3D%3D%7Ctkp%3ABk9SR4aQpPq4Yg&LH_ItemCondition=1000%7C2010;US $51.88;US $339.99;Last One / 1 sold;NewNew;4 GB;AMD Radeon R5;AMD A9;128 GB | 128 GB;14 in;1366 x 768;;speedy-circuits;100% positive feedback
https://i.ebayimg.com/thumbs/images/g/QiMAAOSwR6hj-Tnd/s-l300.jpg;275710106114;HP Laptop 14-dq1040wm;Acer;https://www.ebay.com/itm/275710106114?hash=item40319a5a02%3Ag%3AQiMAAOSwR6hj-Tnd&amdata=enc%3AAQAIAAAAwD%2FImdt4fwcyVVej6O35My6IDxxmvUieVaEqDoAMCbW325mv610hQevYilgEBYmRcvzczqA6PRsn4lxEoLfUlIy9EN7ppQ8HHSTsOAycYsH9uM8nL1hhnY702i4vcUTuckHaobeVLrv8KXpkYwfODxPSsEqz3XA3z%2B%2FguaaS%2BuoWdJIPSloPCI4LaXGgDnE4%2FBSL0RuXEGaDvEKrWSul%2F5nxch11CI%2FRgLvI7YYKmQnLprCG39mFWr%2FvfRKeoaEHMw%3D%3D%7Ctkp%3ABk9SR4aQpPq4Yg&LH_ItemCondition=1000%7C2010;275710106114;US $339.99;2 available;NewNew;;;intel core i5-1035G1; | ;14 in;;;johnny6873;100% positive feedback
https://i.ebayimg.com/thumbs/images/g/iB4AAOSw11NkVaC6/s-l300.jpg;204327767809;"HP Chromebook 14"" (32 GB, Intel Celeron N4000, 4GB RAM, Touchscreen)  - White";HP;https://www.ebay.com/itm/204327767809?epid=13041484901&hash=item2f92e24f01%3Ag%3AiB4AAOSw11NkVaC6&amdata=enc%3AAQAIAAAA4OuAR1SA938%2F8LRwDK6ERK6PpbTpOZAN4eXEDrGzDEAfVMWOrQLC%2FG5oyttrj61VPT4C2R0XoZs5Kw2j0Pi7lgKcgqTDsGRk%2F5KNv72k%2BNvAjaIX27ErtyonBTCnfZt1fsPJu01rrJtrxpfkDsp30e%2B5b3ps%2FwZ6kPoIuRlnDqp2TzwAu91PGptUWhpqFsessqw1yTJjrZBZ%2FPHDPld9xk6BB2wb8F6WX3o8aa2DHC8RJQLH9DP%2Fo4flTkgYUburdLXuib7cLVW5q6bwD8ZVFi7Bm4vN1l6F29TVP5xL2suF%7Ctkp%3ABk9SR4aQpPq4Yg&LH_ItemCondition=1000%7C2010;US $54.71;US $339.99/ea;10 available;NewNew;4 GB;;Intel Celeron N;32 GB | 32 GB;14 in;1366 x 768;;solandintl;100% positive feedback
