Image URL;Artiker Number;Title;Manufacturer;URL;Shipping Cost;Price;Stock;Condition;RAM;GPU;Processor;SSD vs HDD;Screen Size;Screen Resolution;Product Weight;Supplier;Positive Feedback
https://i.ebayimg.com/thumbs/images/g/rL0AAOSwnIRigol~/s-l300.jpg;284817316842;HP Chromebook 11 G3 Wifi  w/AC Charger  Laptop Notebook.;HP;https://www.ebay.com/itm/284817316842?hash=item42506f5bea%3Ag%3ArL0AAOSwnIRigol%7E&amdata=enc%3AAQAIAAAAwPXYGblfczWVM4MXldwABkDicqC%2Bu6hUuNgnfPxWVf4gk33Ea%2FArG5dAR0gJNYyp1frk5WiLQAhXOi3HkGo22Szu7wRCddcyhBqaP36nz4L0Xbu2MQIBo%2BBsSXZlUDCeOCvmTa3gxt1BDl6NwooDpT13DXhKQoUSkL7fQy34oA%2F0mOHb3rB4I%2Ft10FGWP657%2FFqk3m43OXO0IebIJP6pxaRP8xatUaB5mMhAd2ceqfdaNrps5Xz0MAFbeFWwPws38w%3D%3D%7Ctkp%3ABk9SR8Cx39-4Yg&LH_ItemCondition=1000%7C2010;Free shipping;US $150.00;Stok tidak ada;NewNew;4 GB;Intel HD Graphics;Intel Celeron N;16 GB | 16 GB;11.6 in;1366 x 768;;shadowtornado189;Contact seller
https://i.ebayimg.com/thumbs/images/g/M5YAAOSwO71ktGky/s-l300.jpg;394778895687;"HP 14DQ0052DX 14"" (64 GB, SSD, Intel Celeron N, 1.10 GHz, 8 GB) Laptop -...";HP;https://www.ebay.com/itm/394778895687?epid=3053514487&hash=item5beaa7e547%3Ag%3AM5YAAOSwO71ktGky&amdata=enc%3AAQAIAAAA4EtMZ7XbVhFlQEUioW3IErQK19bKiJ3pkQCeEszQP2WjqyM%2F%2BCZ88tbVnsZhqME609G%2BVcjgc4AdqzL2uj%2FK7VG8BFCtLe3Wo1ZWlgvp%2FCBQQhl985Ii9jIv3xG4DDdx2UbsAXSjczrR1JcDDh3gvpDifeqoXrOG4tZdYddHT3DSakvVW0hbqUGYyKNwQp98gZjHB96rm8To9KdcDXd78%2FoIe33nPiaE5AaPmMAEkbq8bra5PAkQX2FMmfdDK83uTEHcpasXLHJXXRrSlhpT3Lde6ETbyhVza%2FHD972GcGY6%7Ctkp%3ABk9SR8Cx39-4Yg&LH_ItemCondition=1000%7C2010;Free shipping;US $220.00;Stok tidak ada;NewNew;8 GB;Intel UHD Graphics 600;Intel Celeron N;64 GB | 64 GB;14 in;1366 x 768;3.24 Lb;odaalm0;Contact seller
https://i.ebayimg.com/thumbs/images/g/SjAAAOSw-4BkXCJ9/s-l300.jpg;394715170734;"New ASUS L410MA 14"" Laptop Intel Celeron N4020, 1.1GHz 4GB RAM 64GB Windows 11";HP;https://www.ebay.com/itm/394715170734?hash=item5be6db87ae%3Ag%3ASjAAAOSw-4BkXCJ9&amdata=enc%3AAQAIAAAA4NrnwqGILHO3EdMzAQNwoXBwyZYlIvQ8kZGqC29cYES072L1p44n4JEN%2B0ukjScCrAhkz29DZMjsymOiofBX7If%2FetLCDJw0DbZxJQzs7hZs0plyN1Ve98vMPGtzO1pcgzPfvpAX6b3%2Bc1oOqxQaLAWGfKWzTOegJVtHNLgStlVUtPyVbfsOsa41YEsoMD%2FzW%2B7EVonY0EPLqSE0i27bZvZSBz06NkUDcPsArncqGEzZBDxvUno4SQSRf3tcBmCryNbJgUj9Wu51hPr%2BnZZ%2B9b3BeyoR2czR9UdluYeaFYqC%7Ctkp%3ABk9SR8Cx39-4Yg&LH_ItemCondition=1000%7C2010;Free shipping;US $150.00;Stok tidak ada;NewNew;4 GB;;Intel Celeron N4020;64 GB | 64 GB;14 in;;;kssurplus;99.4% positive feedback
https://i.ebayimg.com/thumbs/images/g/zcgAAOSwc2JkjPD-/s-l300.jpg;354854528947;"Lenovo Chromebook 3 11.6"" (64GB eMMC, MediaTek MT8183, 2.00 GHz, 4GB) Laptop...";ASUS;https://www.ebay.com/itm/354854528947?epid=21049268813&hash=item529efa67b3%3Ag%3AzcgAAOSwc2JkjPD-&amdata=enc%3AAQAIAAAAwING123%2F6TSBbNPCaj%2BTs%2BCyMir9zmCNH6stHuFKlrUm19jUdI4LeiI0UysELHEVRa6edX3zYvirzyzHJ1rDTV2LaxxCfv45PVmuUwexWnR44etWnqqq2Mb8kueLk5hRLa7%2FaP3MnW9%2BejZUTwa1EhQ4nlqPVkAxd7jl3J472GBeOtd6EGaFuryrl9UVtWZytEPLKHSINuqEw1dsgehXbP9cx%2F4b7oBAtWZQNUYDo%2Fl6AHiC5%2FLwMYMgTWBQwQ3bXQ%3D%3D%7Ctkp%3ABk9SR8Cx39-4Yg&LH_ItemCondition=1000%7C2010;Free shipping;US $150.39;Stok tidak ada;NewNew;4 GB;ARM Mali-G72;MediaTek MT8183;64 GB | 64 GB;11.6 in;1366 x 768;2.65 lbs.;gl_electronics;100% positive feedback
https://i.ebayimg.com/thumbs/images/g/CGUAAOSwrGVhek-U/s-l300.jpg;304203814910;CHUWI 3 in 1 Windows10/Android 10.0 Tbalet 6/8+256G Laptop PC Wholesale;Lenovo;https://www.ebay.com/itm/304203814910?hash=item46d3f5d7fe%3Ag%3ACGUAAOSwrGVhek-U&amdata=enc%3AAQAIAAAAwCDFEg1H56Iqzp%2BhmkzF3oTqbmHANxd0IvHF1ii4z6ueg%2BDSDxe2UwFRUipo1CM7ZAQaPtxSFiH3ETrmOfwMzmXwlwVLS94UxvnQaa69PNEA6UfUDbyuL4FPtNoZ89YvWhgo021DTFtusTIMvu9vzaLSfed9w2Zmx0pjY7kRFeDvjHbuIe0Ct%2FBhAAIsxf%2B%2B3GRYe%2BvDbF9nPODaA%2FAy4GaOzGXftciGIr8xTT1136lKlchrYOWcBQV03mSYyJu2aQ%3D%3D%7Ctkp%3ABk9SR8Cx39-4Yg&LH_ItemCondition=1000%7C2010;Free shipping;US $152.99;Last One / 13 sold;NewNew;6G/8G;;Quad Core; | ;10/11/11.6/12;1920 x 1200;;detaier1109;83.3% positive feedback
https://i.ebayimg.com/thumbs/images/g/VGwAAOSweqZkyCYN/s-l300.jpg;353850111287;"Lenovo ThinkPad T450s 14"" Laptop Intel Core i5-5300U 2.30GHz 8 GB RAM 256 GB SSD";Chuwi;https://www.ebay.com/itm/353850111287?hash=item52631c3537%3Ag%3AVGwAAOSweqZkyCYN&amdata=enc%3AAQAIAAAAwFD%2BXdM3X5aAUmseaNpKgzvo8ySHDMtGqFP%2Bm4GQuHBID%2FGr5BQa7QEfEQYeZPlOz%2F1ixQ7%2F566yjcwuDm8ymitLUeWiCD6l3ZVa7FAtHLy64nQ2hqYx4FR%2FjMXx87vrqSfUycJlmRNaKEs6LR%2F8iHtcPWbBhi4aQ0SesgZ8QcRsTJgUcKTUZjP4mmJhRhu%2F59vnD52%2Bu4rAnibIYFUCq7QWAGvgpfKzGSxitomZFVuC%2FoHtgWnHqTrb0PCRB8ioqQ%3D%3D%7Ctkp%3ABk9SR8Cx39-4Yg&LH_ItemCondition=1000%7C2010;+IDR113,283.42 shipping;C $194.98;6 available / 13 sold;Excellent - RefurbishedExcellent - Refurbished;8 GB;Intel HD Graphics 5500;Intel Core i5 5th Gen.;256 GB | 256 GB;14 in;1600 x 900;;srahmancomputersysteminc;98.2% positive feedback
https://i.ebayimg.com/thumbs/images/g/KxIAAOSwJRtgW81f/s-l300.jpg;114741060219;Lightweight 14.0” HP Chromebook Laptop 2.70GHz Intel Pentium 4GB 64GB SSD WebCam;Lenovo;https://www.ebay.com/itm/114741060219?epid=25047751772&hash=item1ab719a27b%3Ag%3AKxIAAOSwJRtgW81f&amdata=enc%3AAQAIAAAA4BrI52pTWwVDYbtgQPAKWZ8qYPDzmnTKIlOTvPkNv0legaeV%2BI3%2BuvfyHpmAALutmMGqQfmqxAp4E1HigU7syzhOWtMnNUVPRREkpzGxO%2F6mg5b0eSJZN877Jvk8zXHECHn0ETVhsiN0K8neDkR3jZt8dyNdhiqUhIGl7SH0U573bgEURDhIanedFjrtk0i596%2BUUjmi4%2F52TlTcA2jUuwQnwAQSZyF86TbSSzNYjzG7lVW%2FbXuqd6j2Fj%2F9gksQ67bx2TI%2BfQe%2BoeX5948x7l9LXid50ox%2Fp5HzzWMs%2FoKW%7Ctkp%3ABk9SR8Cx39-4Yg&LH_ItemCondition=1000%7C2010;Free shipping;US $153.75;4 available / 17 sold;Excellent - RefurbishedExcellent - Refurbished;4 GB;;Intel Pentium;64 GB | 64 GB;14 in;;;auctioneersdeals;99.8% positive feedback
https://i.ebayimg.com/thumbs/images/g/CP4AAOSw4BtjDUUS/s-l300.jpg;265858645950;"Gateway Notebook 11.6"" Touchscreen 2-in-1s Laptop, Intel Celeron N4020, 4GB R...";HP;https://www.ebay.com/itm/265858645950?epid=3047737391&hash=item3de668ffbe%3Ag%3ACP4AAOSw4BtjDUUS&amdata=enc%3AAQAIAAAAwPqZ%2BjZGU1%2Bq9m2X962SOohHX8defYszqEuBnYroFeOZTSlP5aZGqVZRob1lgpFr9lahEy1y57qlM28qmMxXG3NEqTnjWiBuVK5Y8Lrg%2Fux%2BKJ8csFGyXqEsb2WK1%2B5DBkkVH0VYRqJh5MPgj%2Bna4wjsP3PkTz45zIvkGWUuw%2FCYd%2BtOOdyMDMQpLpr5Xn6RxCq3XMLWIApk4Xr1W4Z1tHfajwH9OLJbcJqeXMHskXdnBOkEjsoyD%2Fyp8Jug%2BREjSA%3D%3D%7Ctkp%3ABk9SR8Cx39-4Yg&LH_ItemCondition=1000%7C2010;Free shipping;US $154.39;4 available;NewNew;4 GB;Intel HD Graphics;Intel Celeron; | ;11.6 in;1366 x 768;2.6 lbs;ericy23;98.3% positive feedback
https://i.ebayimg.com/thumbs/images/g/gukAAOSwoBRkqCT0/s-l300.jpg;195864627651;"ASUS C523NA-TH44F 15.6"" Chromebook Laptop 64GB eMMC 4GB RAM Webcam-SEE DETAILS";Gateway;https://www.ebay.com/itm/195864627651?epid=12041652540&hash=item2d9a7109c3%3Ag%3AgukAAOSwoBRkqCT0&amdata=enc%3AAQAIAAAAwERPjeqVI%2F7RppYjgy%2F0aXYnJDr25JOcC9zLii4Dgl%2FhOOA3G4T3ghFNoafF0NW0VwvZhFwW9kQjM0rR5%2F%2FOkXyoi32cquJvBP0P%2BXiiradWlS3pkIngArlO7y80XHf0MyeoKog5pH72890iudF%2Bsci9OeitcpKlh3eaM21MxSssg0X8zZbm5TBhr0rafMEoKjaMPXik8oxOc71fp%2BoYpYemg31o3atPSgwNOvNC7JAtoImKKLq4jbT1uv3%2BFh%2BsOg%3D%3D%7Ctkp%3ABk9SR8Kx39-4Yg&LH_ItemCondition=1000%7C2010;Free shipping;US $154.99;Stok tidak ada;NewNew;4 GB;Intel HD Graphics;Intel Celeron;64 GB | 64 GB;15.6 in;1920 x 1080;3.5 lb;videojam-half;99.6% positive feedback
https://i.ebayimg.com/thumbs/images/g/XAUAAOSw2hxgsJzw/s-l300.jpg;265176110525;NEW Samsung Chromebook 3 11.6in.16GB,Intel Atom x5,1.04GHz,4GB Laptop - XE500C13;ASUS;https://www.ebay.com/itm/265176110525?epid=12035798045&hash=item3dbdba55bd%3Ag%3AXAUAAOSw2hxgsJzw&amdata=enc%3AAQAIAAAAwGZ2ndzw3TSqo1aBFfS3Y0peKTW4fg6wx%2F29uz6Lqz2UXC%2FxOkCvGZVc7VQ8fGGjt8%2BYm2fdWQuWej8SNV3AUnLP2tY%2FeM8aNNT02QdAmM97t4qsLck0bBUu1dcy8p7xDfxPA7N3Ud%2FUvdssSJXGjHydTzIk1%2FSVdySfGV624ZpU1IVUbEGTKSsfPxSwZ%2BcmdoJqFb1boQmQotVRvvWZoN5sojAl1C2I4rh6yXhNU7f8gLCxN31EioQeV7wFjBVQAw%3D%3D%7Ctkp%3ABk9SR8Kx39-4Yg&LH_ItemCondition=1000%7C2010;Free shipping;US $155.99;Stok tidak ada;NewNew;4 GB;;Intel Atom X5 E8000;16GB | 16GB;11.6 in;1366 x 768;;speedy-circuits;100% positive feedback
https://i.ebayimg.com/thumbs/images/g/o74AAOSwr1BiJW3a/s-l300.jpg;234454776002;Samsung Chromebook 4 11.6” (32GB, Intel Celeron N4020, 1.1 GHz, 4GB) Laptop -...;Samsung;https://www.ebay.com/itm/234454776002?epid=9045635519&hash=item369697f8c2%3Ag%3Ao74AAOSwr1BiJW3a&amdata=enc%3AAQAIAAAAwAc8EtRBzGFyU2huACuCsD9BUKBUmjhfFcAqjMXm44wNfihFN4hj2EG6BKlkqFLr4Gk2R4gRI0wEAVy0UYgpxjq2abzMWcx1CGuzKK%2Bw7Auv2DKAclHmhBknzWe57GI0Cg%2BYejC9W3lPtv%2B2hitlCVHXHJroJaH2VwoiiBltOtwnTSmC4%2B17rBqkxu9aVwQ82bYZU4WVlcfhS5omySR1mmGMhUypgljOJetgiLmQNUo1TBM7aaDkwmKH6nO%2BAwnXtA%3D%3D%7Ctkp%3ABk9SR8Kx39-4Yg&LH_ItemCondition=1000%7C2010;+IDR90,909.09 shipping;US $150.00;Stok tidak ada;NewNew;4 GB;Intel UHD Graphics 600;Intel Celeron N;32 GB | 32 GB;11.6 in;1366 x 768;;alejandemartine-0;Contact seller
https://i.ebayimg.com/thumbs/images/g/wlUAAOSwmfRkNwge/s-l300.jpg;334830151116;"ASUS C523N, 15.6"" FHD Chromebook Laptop Intel N3350 4GB RAM 32GB eMMC, Silver";Samsung;https://www.ebay.com/itm/334830151116?epid=21051659800&hash=item4df56ea5cc%3Ag%3AwlUAAOSwmfRkNwge&amdata=enc%3AAQAIAAAA4HuQW9soD51RPl1kI%2FF5RuehUuamwxGToNlboikPQw36Br1%2BFJ0z5C8lXJW%2Fl5HV1FJ79RpcZWos0Oxreu25wu0g4%2F4xwANPJghi8eU5WqcCAwXIUdwmWF%2FXtER7lDwruoq3TR%2FBmqXCa8Qfg9oMHF3ZbZC28Kvee1KpfsOZuFgNx8TcvLvvzXL7FdR50M04X7T%2B0nEaa10V3nH71u8Tii5iDZ6Nrr8v%2Fp%2Fl02DN%2BlrLwG9SGDA2jVWdlhL4pf8Ahy5mFrPxAV%2B7ifN4PiSOeBP19qLmE6QAtqlcXVcj4lwv%7Ctkp%3ABk9SR8Kx39-4Yg&LH_ItemCondition=1000%7C2010;Free shipping;US $156.74;4 available;NewNew;4 GB;Intel HD Graphics 500;Intel Celeron N;32 GB | 32 GB;15.6 in;1920 x 1080;3.1 lb;ivancito16;99.3% positive feedback
https://i.ebayimg.com/thumbs/images/g/npUAAOSws8hi2Dde/s-l300.jpg;354177309085;"Samsung Chromebook 4 11.6"" (32GB, Intel Celeron N, 1.10 GHz, 4 GB) Laptop";ASUS;https://www.ebay.com/itm/354177309085?epid=15035309078&hash=item52769cd99d%3Ag%3AnpUAAOSws8hi2Dde&amdata=enc%3AAQAIAAAAwHoLZdS%2BQ8yBu7Zaa3v8C9ebFUM%2BHOT8Azxc47IHwY4QSIdcvSFFGzTIIUA5GTrYYVkHGMJoK63IgeaPbLglqrAELfLMZ4PVEJAbzfhkn%2BeAPDQGcO7llgA8dJ0mTXSghG3A7np8s8MEd%2Bx3N%2F6MKj%2BaQDOkF%2FMGOtvNbm55MLkiZizOV%2FpPO1p51bVXhN%2FIFIX0b5jtNl7ultSzaaHcLbkiMjGYODPiYXneqzTO4BQhRwU3jRTKIgWV6%2BMKit5yeA%3D%3D%7Ctkp%3ABk9SR8Kx39-4Yg&LH_ItemCondition=1000%7C2010;Free shipping;US $159.00;Stok tidak ada;NewNew;4 GB;Intel UHD Graphics 600;Intel Celeron;32 GB | 32 GB;11.6 in;1366 x 768;;chrismanautomotiv_0;100% positive feedback
https://i.ebayimg.com/thumbs/images/g/nv8AAOSwP9lkmJL3/s-l300.jpg;125990541644;"Acer Aspire One 11.6"" Laptop Intel Celeron N3060 4GB 32GB SSD windows 10";Samsung;https://www.ebay.com/itm/125990541644?hash=item1d559f194c%3Ag%3Anv8AAOSwP9lkmJL3&amdata=enc%3AAQAIAAAA4BXTFZycewcVNPiaUgNNIlwp2PCiPm9wUX9VUHD%2BvUtoKtey2U3kZVkM%2FbDo8CPAKAKOGzxGl0XWwz2QLBf%2BAqrcLvbFt%2FJooy9Qd4zgKBjlsbqCXL%2BzlBLBH%2FV41tEBZyStj05zhsFaPIZ%2Bmr5Cgx0qdYlReUwmHPaY4ab6yB2UH%2BdL4q4dKTBzHOeBVUbvkeL25uTMRTKH4MKkTzoUdW5p3q2Bc%2FNbo%2FCKovfrQA9HXhOL6Ls7w0lOQ5O4WUdl3o7Zh8MVZvl6UMjEs%2FQCJLaZnyweFDijsLUJBF7JJrLr%7Ctkp%3ABk9SR8Kx39-4Yg&LH_ItemCondition=1000%7C2010;Free shipping;US $159.00;Stok tidak ada;NewNew;4 GB;;Intel Celeron N;32 GB | 32 GB;11.6 in;;;mingfh9;99.2% positive feedback
https://i.ebayimg.com/thumbs/images/g/kywAAOSwyUxiBBjG/s-l300.jpg;134019681023;"Gateway GWTC116-2BL 11.6"" HD Touchscreen Laptop Celeron N4020 1.1GHz Intel UHD";Acer;https://www.ebay.com/itm/134019681023?epid=15058325616&hash=item1f34320aff%3Ag%3AkywAAOSwyUxiBBjG&amdata=enc%3AAQAIAAAA4H5f3RagfY5u%2FqK445ANhgu2atZWtf2kNUEQEKTUumbVcDhsYY0zEX0K1Fzv618k%2BjIkKh4%2BKzPS%2B7VN1wv%2Bh2HYsJKVu9ZcltNw5qPoAwdJv4LAUSLGhpkM82Vq%2Bf0UFMzMDzEYqxIL5oiDgL3%2BYBJE52epP1tScuOzdgRRkq%2BRHxasJzV287xBeqNW7q64ZZx4%2B%2BMulLvXVIuCJ1I%2BkTJgJ7b1p0k4nmTDqRFijjis0nedBrtbhIBKpoGuql8bvCro558Em%2BdJTb3OJBldwZAHeovgfhbPBE3eQr8vjNr8%7Ctkp%3ABk9SR8Kx39-4Yg&LH_ItemCondition=1000%7C2010;Free shipping;US $159.00;4 available / 6 sold;NewNew;4 GB;Intel HD Graphics;Intel Celeron N;64 GB | 64 GB;11.6 in;1366 x 768;2.6 lbs;vipoutlet;97.5% positive feedback
https://i.ebayimg.com/thumbs/images/g/YVwAAOSwAlZkb5i~/s-l300.jpg;155573209498;"HP Probook X360 11 G1 Ee 11.6"" Laptop Pentium 1.10 GHz 4 GB 128GB SSD W10P Touch";Gateway;https://www.ebay.com/itm/155573209498?hash=item2438e2c99a%3Ag%3AYVwAAOSwAlZkb5i%7E&amdata=enc%3AAQAIAAAAwM4al41t2OPt7%2Bh0rVEnAD87rlozhNH2QimCuBVKf%2ByQlIK9nDstopqtGep06ok50VD7sPV6ax5bnKHkPKCVtnbhs5qpd7mMNUikNgDpoTZEWntVPrQIBzsx25ZJ2i01riaJwFrpbpwAIiIIBIf194wxo8FPme8joellZ8Q7wYrQuRZZnQgNUkOJwnYLRxyjbB4SV4l3HhP0pMH9dM1xyrUcGUTRYVJUXeKF5cVg3SrMOMKn0mkWPO1nu%2FTqrF8u7Q%3D%3D%7Ctkp%3ABk9SR8Kx39-4Yg&LH_ItemCondition=1000%7C2010;Free shipping;US $159.99;2 available / 1 sold;Excellent - RefurbishedExcellent - Refurbished;4 GB;Intel HD Graphics;Pentium; | ;"11.6""";;;buyrefurbishedus;97.8% positive feedback
https://i.ebayimg.com/thumbs/images/g/mZAAAOSwl2tkpdpR/s-l300.jpg;155649638814;"Dell Latitude E7240 12.5"" Laptop Intel Core i5 2.00 GHz 4 GB 256 GB SSD W10P";HP;https://www.ebay.com/itm/155649638814?hash=item243d71019e%3Ag%3AmZAAAOSwl2tkpdpR&amdata=enc%3AAQAIAAAA4Cb5JUAQAhNAZiTODakSgWw5Rt8urLoNHYekb8M0AM0SO7Ap1PrD0yIMFsFEtVlRRhJBtFEUx3HglzPVRALBZEJMeeWwUPwIUDWV5C3OKOBzCCe6uPsKq0wJwChrxfOJatfooC2KqCJqEo1gincQq2iC2XElLje%2BbHRvXRxFAAupAkcvgM3IR%2FS4zEe%2BiUY7ZSAxEc33WxvSEs2n3BOhPWPDziine9Po%2B7m9z6ljq%2FArKiULM1jkwoQ%2FfgxvbxWG1oL%2FRbpfiBr12rKQ0fStIhF4q4nRBsgyjkEOA617GO24%7Ctkp%3ABk9SR8Kx39-4Yg&LH_ItemCondition=1000%7C2010;Free shipping;US $159.99;Stok tidak ada;Excellent - RefurbishedExcellent - Refurbished;4 GB;Intel HD Graphics 4600;Core i5-4310U; | ;"12.5""";;;buyrefurbishedus;97.8% positive feedback
https://i.ebayimg.com/thumbs/images/g/isgAAOSwDC5kupil/s-l300.jpg;155679158904;"Dell Latitude E6420 14.1"" Laptop Intel Core i7 2.70 GHz 4 GB 256GB W10P";Dell;https://www.ebay.com/itm/155679158904?hash=item243f337278%3Ag%3AisgAAOSwDC5kupil&amdata=enc%3AAQAIAAAA4LP%2B%2FlXXnaQo%2FjdUfFDfErpb00PEgjVG6ikZr6UGXd8DNiy6%2FyY694ySu%2FXkUBfaVZmO%2FVCy5FIIb4TNLHgdpTK9LE5w98JcG3JtDV4ZplUoLSpR%2FS40ftAP2j5cF6TuVPU3hP4VxQWeXTfcyIMMA7tFdTnfxO6keQEW8OANiPv6hOLVt%2BWf33kWsz1xw2SQddpLToBEdCls2O5pfb9a5rqTNMuejlKTXayQFJ0O4A5njHuAgdFzpuN5amTk8%2Fn%2FE%2BUQaNsjJihbjxEeJ0nmLqlKlTSLeuKo0q9FIObQkoKs%7Ctkp%3ABk9SR8Kx39-4Yg&LH_ItemCondition=1000%7C2010;Free shipping;US $159.99;Stok tidak ada;Excellent - RefurbishedExcellent - Refurbished;4 GB;Intel HD Graphics 3000;Core i7-2620M; | ;"14.1""";;;buyrefurbishedus;97.8% positive feedback
https://i.ebayimg.com/thumbs/images/g/nlsAAOSw8SFksKg~/s-l300.jpg;354913155262;"Lenovo Ideapad 1i 14.0"" HD Laptop Celeron N4020 4GB Memory 64GB eMMC Grey";Dell;https://www.ebay.com/itm/354913155262?hash=item52a278f8be%3Ag%3AnlsAAOSw8SFksKg%7E&amdata=enc%3AAQAIAAAAwFgmNU%2Fgg%2BjOFxBDOiDO0bLMWZ7QowHvH%2BIwcyeL19bxGqJ0EOouJbBr8sM8i7qjwBagcsrpYGvtvjDkmWwsaWJ4x9Q0ibiLnR%2BiezFADaF3PEn8mCRE3ar11PHyfTvNq3CODvBn7s7jzQKaqRAfHcf6MnzyM50vfoxhwG6zBwvi3yjmp4%2F7qV1BJ%2BuN6%2BOWScOWxre5xhCg%2F%2BDgfl5gPSI0x54jx9HI72fkXSQBJTQwoE4VpgdvS4xOqByWGIrbNA%3D%3D%7Ctkp%3ABk9SR8Kx39-4Yg&LH_ItemCondition=1000%7C2010;Free shipping;US $159.99;Stok tidak ada;NewNew;;Intel UHD Graphics;Intel Celeron;64 GB | 64 GB;14 inches;1366 x 768 (HD);4.0000;carxchange;99.7% positive feedback
https://i.ebayimg.com/thumbs/images/g/-V0AAOSwTUVkw7io/s-l300.jpg;155691036927;"HP Probook 6560B 15.6"" Laptop Intel Core i5 2.30 GHz 4 GB 250 GB W10P";Lenovo;https://www.ebay.com/itm/155691036927?hash=item243fe8b0ff%3Ag%3A-V0AAOSwTUVkw7io&amdata=enc%3AAQAIAAAAwLLwRFvu99xJkuBsJztS5CCx15I7CVZLFISrqu2And5j7o25rkmTGWedJGEol%2Fsh5qg7Z9LJwR%2F92QP3YRm6%2FC1JOLdDdfsZVNyexRueZYaUIKKwvJBVU5a5yNElSY0OTRvqRlyK4tIN6hv4AaiHL9liA8DnRm%2B%2BRPph4g3mPtySINYgs1xSrf7sz9tq5v7M0wQiBX8GnlraytTWI1RS4ekItpbdAuzQW%2FI4YREeQKgqGHzyxFzAto%2BC6l2PEX8cIg%3D%3D%7Ctkp%3ABk9SR8Kx39-4Yg&LH_ItemCondition=1000%7C2010;Free shipping;US $159.99;Stok tidak ada;Excellent - RefurbishedExcellent - Refurbished;4 GB;Intel HD Graphics;I5-2410M; | ;"15.6""";;;buyrefurbishedus;97.8% positive feedback
https://secureir.ebaystatic.com/pictures/aw/pics/stockimage1.jpg;155697796213;"HP Elitebook 8440P 14"" Laptop Intel Core i5 2.40 GHz 2 GB 160 GB W10P";HP;https://www.ebay.com/itm/155697796213?hash=item24404fd475%3Ai%3A155697796213&amdata=enc%3AAQAIAAAAwAJt%2FH1RgEfbpyGoSfrcW0Ze%2F7uKBpM6XLVoVklmZ7ZFxCFjQcNmdHmNIhRfccR1wIKG3AwoQ1dniYY8giLkFXewV%2FfNKq8Gui2CzN70EgleWS%2F4Xk291kEtM8I7qsFTllM5GYUJWYXvVg0lA4TUVPOxzTKkcTkgAlapk%2B2UFsEG5PCKgy4dNV0FaeEed5BN8W%2FYUKPbmxDCuXvJwEUWXnZhxMcIrkiXB32E4WmkudJsVCDZ21D5zNpMyxjDeHFm8Q%3D%3D%7Ctkp%3ABk9SR8Kx39-4Yg&LH_ItemCondition=1000%7C2010;Free shipping;US $159.99;Stok tidak ada;Excellent - RefurbishedExcellent - Refurbished;2 GB;Intel HD Graphics;i5-M520; | ;"14""";;;buyrefurbishedus;97.8% positive feedback
https://i.ebayimg.com/thumbs/images/g/TvoAAOSwmmVjhAul/s-l300.jpg;126023478946;"HP Chromebook 11MK 11.6"" (32GB SSD, MediaTek MT8183 2.00 GHz, 8GB) Laptop -...";HP;https://www.ebay.com/itm/126023478946?hash=item1d5795aea2%3Ag%3ATvoAAOSwmmVjhAul&amdata=enc%3AAQAIAAAA4Io5g1L%2FvsP2Li9FJz8gUonEuKS5j5OAwAcRtZq4Cqrd4Pqo5Iy1szNX7ITIHZtHuRRQjepgC2gpCF4cbCrfDnF3oAPqDsLdMa3qnJr7tryzR8gJ%2Bkd%2BHVxVuIc3mxo7qHj2smF5anAiAd0NLgdBEqzn4vLkgrfcvOPPBNdh%2FYMytQLtcDBbGYxEVNXHjtZu3xWWSMio1aFG4sLwqgJBmJnOaJdkAlTtn94cqiGBlThaTtkJLzpB%2B1DIebU4Dp4ycGqD55oVRgE5jiyVqtNaP1e9e%2BAipLaMr%2F71rDU3Vn8a%7Ctkp%3ABk9SR8Sx39-4Yg&LH_ItemCondition=1000%7C2010;Free shipping;US $159.99;3 available / 1 sold;NewNew;8 GB;Mali-G72 MP3;MediaTek MT8183;32 GB | 32 GB;11.6 in;1366 x 768;4.3 lbs;bl-916179;100% positive feedback
https://i.ebayimg.com/thumbs/images/g/688AAOSwYyRjyAj9/s-l300.jpg;144906485792;"LincPlus P2 14"" Laptop";HP;https://www.ebay.com/itm/144906485792?hash=item21bd198020%3Ag%3A688AAOSwYyRjyAj9&amdata=enc%3AAQAIAAAA4KC6z3OCwFg0fZW7CjmgKcW0ZWw0BisitSyzdwQ93cyryD%2BcEGiuImg8h0jkQN3H8W1ORrvFcGo1DGCJDaYFuqqQiRxJAyYWWis%2FEBxxVhQN2015PHZfYIfdBuBwq8DL7%2FV43JexxVsN%2BOmr6ZYlYjsqWu%2BXxlXS%2BJ3uLKDDaWIZv29St3LXjAs30lfCeR5fI0Yru81zwfnC5ktd%2F0DQUZhD1DdO8APP8op%2BY07%2BJik5lbtOgGN8FUbJlKRlqEu9CAryWpQv2x16Lo4FMPk8mO%2FrxLOmxFffNjqACY2ucS0p%7Ctkp%3ABk9SR8Sx39-4Yg&LH_ItemCondition=1000%7C2010;+IDR303,030.30 shipping;US $140.00;Stok tidak ada;NewNew;;;Intel Celeron;64 GB | 64 GB;14 in;;;autostreamus;96% positive feedback
